4JI5-U-M	0.08
4JI3-U-M	0.08
4DV1-U-M	0.08
4JI4-U-M	0.08
4DUZ-U-M	0.08
4NXM-U-M	0.08
4JI8-U-M	0.08
4JI7-U-M	0.08
4JYA-U-M	0.08
4AQY-V-M	0.08
4YHH-V-M	0.08
4DV6-U-M	0.08
4DUY-U-M	0.08
4YY3-V-M	0.08
4GKK-V-M	0.08
4DV5-U-M	0.08
4DV4-U-M	0.08
4DR1-U-M	0.08
4KVB-U-M	0.08
4NXN-U-M	0.08
4V4I-v-n	0.08
4JI2-U-M	0.08
4DV7-U-M	0.08
4DV2-U-M	0.08
4JV5-U-M	0.08
4JI0-U-M	0.08
4OX9-V-M	0.08
4GKJ-V-M	0.08
4DR3-U-M	0.08
4DV0-U-M	0.08
4V4J-v-n	0.08
4KHP-U-M	0.08
4JI1-U-M	0.08
5LMT-V-M	0.08
5LMS-V-M	0.08
5WNQ-U-M	0.08
5LMR-V-G	0.08
5LMR-V-M	0.08
5LMO-V-M	0.08
5LMP-V-M	0.08
5WNR-U-M	0.08
5IMQ-Y-Q	0.08
5IWA-V-M	0.08
5WNS-U-M	0.08
5LMV-V-M	0.08
5LMN-V-M	0.08
5IMR-Y-Q	0.08
5LMU-V-M	0.08
5LMQ-V-M	0.08
6CAQ-U-M	0.08
6MPI-V-M	0.08
6CAP-U-M	0.08
6CAS-U-M	0.08
6CAR-U-M	0.08
6MKN-V-M	0.08
6MPF-V-M	0.08
6DTI-V-M	0.08
7DUK-U-M	0.08
7V2O-V-M	0.08
7V2N-V-M	0.08
7DUJ-U-M	0.08
7V2Q-V-M	0.08
7V2P-V-M	0.08
7DUI-U-M	0.08
7DUG-U-M	0.08
7DUH-U-M	0.08
7V2M-V-M	0.08
7V2L-V-M	0.08
7DUL-U-M	0.08
8WRC-U-M	0.08
1QKA-B-A	1.0
1TH1-C-A	-1
1TH1-D-B	-1
1UF2-K-A	0.99
1FZG-M-B	0.99
1FZG-S-C	0.99
1FZG-N-E	0.99
1FZG-T-F	0.99
1N73-I-B	0.99
1N73-G-C	0.99
1N73-J-E	0.99
1N73-H-F	0.99
1LWU-M-B	0.99
1LWU-N-E	0.99
1LWU-O-H	0.99
1LWU-P-H	0.99
1LWU-P-K	0.99
1FZC-I-B	0.99
1FZC-J-E	0.99
1M1J-I-B	0.99
1M1J-J-E	0.99
1FZF-M-B	0.99
1FZF-S-C	0.99
1FZF-N-E	0.99
1FZF-T-F	0.99
1RE3-G-C	0.99
1RE3-H-F	0.99
1N86-I-B	0.99
1N86-J-E	0.99
1RF1-H-B	0.99
1RF1-G-C	0.99
1RF1-J-E	0.99
1RF1-G-F	0.99
1RF1-I-F	0.99
1LTJ-H-B	0.99
1LTJ-J-E	0.99
2Z4E-S-C	0.99
2Z4E-T-F	0.99
2Q9I-S-C	0.99
2Q9I-T-F	0.99
2OYH-H-B	0.99
2OYH-G-C	0.99
2OYH-J-E	0.99
2OYH-I-F	0.99
3E1I-G-C	0.99
3E1I-H-C	0.99
3E1I-G-F	0.99
3E1I-H-F	0.99
3GHG-O-B	0.99
3GHG-P-E	0.99
3GHG-S-H	0.99
3GHG-T-K	0.99
1P13-D-A	1.0
1P13-C-B	1.0
1YDT-I-E	0.97
1Q8W-B-A	0.97
1RDQ-I-E	0.97
1SVE-B-A	0.97
1XH4-B-A	0.97
1CMK-I-E	0.97
1Q61-I-A	0.97
1Q62-I-A	0.97
1Q8U-B-A	0.97
1XH5-B-A	0.97
1ATP-I-E	0.97
1FMO-I-E	0.97
1XH9-B-A	0.97
1Q24-I-A	0.97
1XH7-B-A	0.97
1VEB-B-A	0.97
1XHA-B-A	0.97
1CDK-I-A	0.97
1CDK-J-B	0.97
1SMH-B-A	0.97
1YDR-I-E	0.97
1Q8T-B-A	0.97
1XH8-B-A	0.97
1SVG-B-A	0.97
1APM-I-E	0.97
1YDS-I-E	0.97
1XH6-B-A	0.97
2GNJ-I-A	0.97
2CPK-I-E	0.97
2UW5-I-A	0.97
2GU8-C-A	0.97
2ERZ-I-E	0.97
2JDS-I-A	0.97
2GNF-I-A	0.97
2F7Z-I-E	0.97
2UZU-I-E	0.97
2GNG-I-A	0.97
2UZT-B-A	0.97
2UW4-I-A	0.97
2UW3-I-A	0.97
2JDV-I-A	0.97
2GNL-I-A	0.97
2OJF-I-E	0.97
2JDT-I-A	0.97
2UVY-I-A	0.97
2UZW-I-E	0.97
2VO3-I-A	0.97
2GNH-I-A	0.97
2UZV-2-A	0.97
2VO7-I-A	0.97
2C1B-I-A	0.97
2UW6-I-A	0.97
2VO0-I-A	0.97
2GNI-I-A	0.97
2UVZ-I-A	0.97
2VNW-I-A	0.97
2UVX-I-A	0.97
2UW8-I-A	0.97
2C1A-I-A	0.97
2VO6-I-A	0.97
2OH0-I-E	0.97
2VNY-I-A	0.97
2QUR-B-A	0.97
2GFC-I-A	0.97
2UW7-I-A	0.97
2F7X-I-E	0.97
2F7E-I-E	0.97
2UW0-I-A	0.97
3DND-I-A	0.97
3KKV-I-A	0.97
3E8C-I-A	0.97
3E8C-H-B	0.97
3E8C-I-B	0.97
3E8C-I-C	0.97
3E8C-K-E	0.97
3AMB-B-A	0.97
3AMA-B-A	0.97
3E8E-G-A	0.97
3E8E-C-B	0.97
3E8E-C-E	0.97
3E8E-F-E	0.97
3E8E-J-I	0.97
3E8E-N-L	0.97
3E8E-Q-P	0.97
3OVV-B-A	0.97
3ZO4-I-A	0.97
3DNE-I-A	0.97
3VQH-B-A	0.97
3MVJ-I-A	0.97
3MVJ-J-A	0.97
3MVJ-K-A	0.97
3MVJ-J-B	0.97
3MVJ-K-B	0.97
3MVJ-I-E	0.97
3MVJ-J-E	0.97
3MVJ-K-E	0.97
4WB8-I-A	0.97
4UJ9-B-A	0.97
4DH3-I-A	0.97
4UJ1-B-A	0.97
4WB5-I-A	0.97
4WB6-J-B	0.97
4WB7-I-A	0.97
4WB7-J-A	0.97
4WB7-I-B	0.97
4WB7-J-B	0.97
4DH7-I-A	0.97
4UJB-B-A	0.97
4IE9-I-A	0.97
4Z84-I-A	0.97
4UJ2-B-A	0.97
4UJA-B-A	0.97
4C36-I-A	0.97
4Z83-I-E	0.97
4YXS-I-A	0.97
4AXA-I-A	0.97
4YXR-I-A	0.97
4DH1-I-A	0.97
4DH5-I-A	0.97
4C38-I-A	0.97
4DH8-I-A	0.97
4C37-I-A	0.97
5LCT-B-A	0.97
5BX6-B-A	0.97
5M6Y-B-A	0.97
5BX7-B-A	0.97
5M71-B-A	0.97
5LCP-B-A	0.97
5M6V-B-A	0.97
5N23-B-A	0.97
5M0U-B-A	0.97
5LCU-B-A	0.97
6FRX-B-A	0.97
6QJ7-B-A	0.97
7AXV-B-A	0.97
8FEC-I-A	0.97
8FEC-I-B	0.97
8FEC-J-B	0.97
8SF8-B-A	0.97
8FE5-I-A	0.97
8FE5-J-A	0.97
8FE5-I-B	0.97
8FE5-J-B	0.97
8FE2-I-A	0.97
9DCD-I-A	0.97
9DC6-I-A	0.97
1T7D-C-A	0.58
1T7D-D-B	0.58
3IIQ-C-A	0.58
3IIQ-D-B	0.58
3S04-J-A	0.58
3S04-I-B	0.58
1D4P-A-B	0.56
1D3P-A-B	0.56
1DE7-L-H	0.56
1D3Q-A-B	0.56
1D3T-A-B	0.56
1TMU-L-H	0.56
1AHT-L-H	0.56
1D3D-A-B	0.56
1DWE-L-H	0.56
1H8D-L-H	0.56
1GJ4-L-H	0.56
1AD8-L-H	0.56
2H9T-L-H	0.56
2ZDV-L-H	0.56
2ZHQ-L-H	0.56
2ZNK-L-H	0.56
2ZIQ-L-H	0.56
2ZF0-L-H	0.56
2ZFR-L-H	0.56
2ZFF-L-H	0.56
2ZC9-L-H	0.56
2ZFP-L-H	0.56
3T5F-L-H	0.56
3VXF-L-H	0.56
3RLY-L-H	0.56
3D49-L-H	0.56
3RMM-L-H	0.56
3RML-L-H	0.56
3BF6-L-H	0.56
3UWJ-L-H	0.56
3RMN-L-H	0.56
3U9A-L-H	0.56
3U98-L-H	0.56
3QTO-L-H	0.56
3RMO-L-H	0.56
3SI4-L-H	0.56
3QX5-L-H	0.56
3SHA-L-H	0.56
3QTV-L-H	0.56
3SV2-L-H	0.56
3SHC-L-H	0.56
3GIC-A-B	0.56
3RLW-L-H	0.56
3RM0-L-H	0.56
3SI3-L-H	0.56
3RM2-L-H	0.56
3QWC-L-H	0.56
4UDW-L-H	0.56
4UD9-L-H	0.56
4E7R-L-H	0.56
4E7R-M-G	0.56
4UE7-L-H	0.56
4UFE-L-H	0.56
5LCE-L-H	0.56
5AFZ-L-H	0.56
5AF9-L-H	0.56
5CMX-L-H	0.56
5MM6-L-H	0.56
5EW2-L-H	0.56
5MLS-L-H	0.56
5AHG-L-H	0.56
6T4A-L-H	0.56
6I51-L-H	0.56
6T52-L-H	0.56
6YMP-L-H	0.56
6T54-L-H	0.56
6T89-L-H	0.56
6HSX-L-H	0.56
6PXJ-A-B	0.56
6T8A-L-H	0.56
6YN3-L-H	0.56
6ROT-L-H	0.56
6Y9H-L-H	0.56
6Y02-L-H	0.56
6Z48-L-H	0.56
6Z48-A-B	0.56
6Z48-L-D	0.56
6Z48-A-D	0.56
6Z48-A-F	0.56
6T57-L-H	0.56
6GBW-L-H	0.56
6FJT-L-H	0.56
6YQV-L-H	0.56
6ZGO-L-H	0.56
6YSX-L-H	0.56
6T53-L-H	0.56
6YSJ-L-H	0.56
6YB6-L-H	0.56
7AC9-L-H	0.56
7NTU-A-B	0.56
7NTU-C-B	0.56
7NTU-A-D	0.56
7NTU-C-D	0.56
8ASE-L-H	0.56
8ASE-A-B	0.56
8ASF-L-H	0.56
8ASF-A-B	0.56
1D4P-H-B	0.91
1D3P-H-B	0.91
1D3Q-H-B	0.91
1D3T-H-B	0.91
1D3D-H-B	0.91
3QTV-I-H	0.91
4UD9-I-H	0.91
4UE7-I-H	0.91
5JZY-I-H	0.91
5AFY-I-H	0.91
6ZGO-I-H	0.91
1YPH-B-D	1.0
1YPH-B-F	1.0
7QIS-A-B	1.0
7QIS-A-C	1.0
7QIS-E-F	1.0
7QIS-E-G	1.0
7JRX-a-b	1.0
7JRX-a-c	1.0
7QIR-E-F	1.0
7QIR-E-G	1.0
1U92-C-A	0.99
1U92-C-B	0.99
1Q81-3-S	0.53
1Q81-3-T	0.53
1Q81-3-2	0.53
1K9M-3-S	0.53
1K9M-3-T	0.53
1K9M-3-2	0.53
1NJI-3-S	0.53
1NJI-3-T	0.53
1NJI-3-2	0.53
1W2B-1-Q	0.53
1W2B-1-R	0.53
1W2B-1-S	0.53
1W2B-1-Z	0.53
1Q7Y-3-S	0.53
1Q7Y-3-T	0.53
1Q7Y-3-2	0.53
1QVG-1-Q	0.53
1QVG-1-R	0.53
1QVG-1-Z	0.53
1N8R-3-S	0.53
1N8R-3-T	0.53
1N8R-3-2	0.53
1K73-3-S	0.53
1K73-3-T	0.53
1K73-3-2	0.53
1QVF-1-Q	0.53
1QVF-1-R	0.53
1QVF-1-Z	0.53
1Q86-3-S	0.53
1Q86-3-T	0.53
1Q86-3-2	0.53
1Q82-3-S	0.53
1Q82-3-T	0.53
1Q82-3-2	0.53
1M90-3-S	0.53
1M90-3-T	0.53
1M90-3-2	0.53
1KD1-3-S	0.53
1KD1-3-T	0.53
1KD1-3-2	0.53
1K8A-3-S	0.53
1K8A-3-T	0.53
1K8A-3-2	0.53
1KC8-3-S	0.53
1KC8-3-T	0.53
1KC8-3-2	0.53
1KQS-1-Q	0.53
1KQS-1-R	0.53
1KQS-1-Z	0.53
1JJ2-1-Q	0.53
1JJ2-1-R	0.53
1JJ2-1-Z	0.53
1M1K-3-S	0.53
1M1K-3-T	0.53
1M1K-3-2	0.53
3OW2-1-R	0.53
3OW2-1-Z	0.53
3CXC-1-Q	0.53
3CXC-1-R	0.53
3CXC-1-Z	0.53
1JAN-I-A	0.99
1QJJ-B-A	0.99
1JAP-I-A	0.99
1GTJ-3-1	0.98
1GTJ-4-2	0.98
5AMB-P-A	0.98
5AMB-Q-B	0.98
6M8W-B-A	0.98
1QJ7-A-B	0.25
1AFE-L-H	0.25
1AE8-L-H	0.25
1HGT-L-H	0.25
1C1V-L-H	0.25
1HUT-L-H	0.25
1FPH-L-H	0.25
1GJ5-L-H	0.25
1NO9-L-H	0.25
1HAI-L-H	0.25
1C1U-L-H	0.25
1NY2-1-2	0.25
1C5L-L-H	0.25
1C1W-L-H	0.25
1GHW-L-H	0.25
1GHY-L-H	0.25
1HAH-L-H	0.25
1GHX-L-H	0.25
1UMA-L-H	0.25
1OOK-A-B	0.25
1E0F-A-D	0.25
1E0F-B-E	0.25
1E0F-B-F	0.25
1GHV-L-H	0.25
1AWH-A-B	0.25
1AWH-C-D	0.25
1A2C-L-H	0.25
1DX5-D-K	0.25
1DX5-A-M	0.25
1DX5-B-M	0.25
1DX5-B-N	0.25
1DX5-C-N	0.25
1DX5-D-N	0.25
1DX5-A-O	0.25
1DX5-C-O	0.25
1DX5-D-P	0.25
1PPB-L-H	0.25
1C5O-L-H	0.25
1C5N-L-H	0.25
1QHR-A-B	0.25
1QJ6-A-B	0.25
1O2G-L-H	0.25
1QJ1-A-B	0.25
1C4V-1-2	0.25
3PMH-A-B	0.25
3HAT-L-H	0.25
4THN-L-H	0.25
5NHU-L-H	0.25
5NHU-L-A	0.25
5NHU-L-C	0.25
5GDS-L-H	0.25
6TKL-L-H	0.25
6TKG-L-H	0.25
6TKH-L-H	0.25
1QJ7-I-B	0.99
1AFE-I-H	0.99
1YPL-I-H	0.99
1BCU-I-H	0.99
1H8I-I-H	0.99
1AE8-I-H	0.99
1HGT-I-H	0.99
1FPC-I-H	0.99
1HAG-I-E	0.99
1A46-I-H	0.99
1AI8-I-H	0.99
1K21-I-H	0.99
1D9I-I-A	0.99
1YPG-I-H	0.99
1K22-I-H	0.99
1NY2-3-2	0.99
1C5L-I-H	0.99
1A61-I-H	0.99
1ZGV-B-A	0.99
1YPM-I-H	0.99
1YPJ-I-H	0.99
1SB1-I-H	0.99
1TMB-I-H	0.99
1A4W-I-H	0.99
1AHT-I-H	0.99
1WBG-I-B	0.99
1WAY-I-B	0.99
1KTS-C-B	0.99
1HAH-I-H	0.99
1UMA-I-H	0.99
1TOM-I-H	0.99
1VR1-I-H	0.99
1AIX-I-H	0.99
1KTT-C-B	0.99
1H8D-I-H	0.99
1RIW-D-B	0.99
1RIW-D-C	0.99
1AWF-I-H	0.99
1A2C-I-H	0.99
1TBZ-I-H	0.99
1NRS-I-H	0.99
1ZRB-B-A	0.99
1YPE-I-H	0.99
1ZGI-B-A	0.99
1C5N-I-H	0.99
1XM1-H-A	0.99
1AD8-I-H	0.99
1QHR-I-B	0.99
1A5G-I-H	0.99
1YPK-I-H	0.99
1D6W-I-A	0.99
1AY6-I-H	0.99
1QJ6-I-B	0.99
1G32-C-B	0.99
1G30-C-B	0.99
1B5G-I-H	0.99
1QJ1-I-B	0.99
2ZHF-I-H	0.99
2ZHE-I-H	0.99
2JH6-H-D	0.99
2UUK-H-B	0.99
2BDY-B-A	0.99
2ZGB-I-H	0.99
2ZIQ-I-H	0.99
2ZGX-I-H	0.99
2JH0-H-D	0.99
2ZHW-I-H	0.99
2UUF-H-B	0.99
2UUJ-H-B	0.99
2ZFP-I-H	0.99
2JH5-H-D	0.99
3DHK-I-H	0.99
3D49-I-H	0.99
3BIV-I-H	0.99
3P17-I-H	0.99
3BIU-I-H	0.99
3F68-I-H	0.99
3EGK-I-H	0.99
3DUX-I-H	0.99
3UTU-I-H	0.99
3HAT-I-H	0.99
3DT0-I-H	0.99
4LOY-I-H	0.99
4LXB-I-H	0.99
4BAM-D-B	0.99
4BAQ-D-B	0.99
4BAO-D-B	0.99
4BAN-D-B	0.99
5A2M-I-H	0.99
6T4A-I-H	0.99
6T54-I-H	0.99
6EO8-I-H	0.99
6T3Q-I-H	0.99
6YN3-I-H	0.99
6T3M-I-H	0.99
6YSX-I-H	0.99
6YSJ-I-H	0.99
6T56-I-H	0.99
7KME-I-H	0.99
8KME-3-2	0.99
1F4V-D-A	1.0
1F4V-E-A	0.92
1F4V-E-B	0.92
1F4V-F-B	0.92
1F4V-E-C	0.92
1F4V-F-C	0.92
1RGJ-B-A	0.98
1T65-B-A	1.0
1HR9-O-B	1.0
1HR9-P-D	1.0
1HR9-Q-F	1.0
1HR9-R-H	1.0
1G6R-P-A	0.99
1G6R-P-B	0.99
1G6R-P-H	0.99
1G6R-Q-C	0.99
1G6R-Q-D	0.99
1G6R-Q-I	0.99
1N6D-G-A	1.0
1N6D-H-A	1.0
1N6D-G-B	1.0
1N6D-H-B	1.0
1N6D-I-C	1.0
1N6D-J-C	1.0
1N6D-I-D	1.0
1N6D-J-D	1.0
1N6D-K-E	1.0
1N6D-L-E	1.0
1N6D-K-F	1.0
1N6D-L-F	1.0
1CQT-I-A	0.96
1CQT-J-A	0.97
1CQT-J-B	0.97
1EG4-P-A	0.95
1OYT-L-H	0.69
1THR-L-H	0.69
1TMT-L-H	0.69
1QUR-L-H	0.69
1YPL-L-H	0.69
1H8I-L-H	0.69
1HBT-L-H	0.69
1THP-A-B	0.69
1AI8-L-H	0.69
1K21-L-H	0.69
1YPG-L-H	0.69
1HAO-L-H	0.69
1SG8-A-B	0.69
1SG8-D-B	0.69
1SG8-D-E	0.69
1W7G-L-H	0.69
1A3E-L-H	0.69
1A61-L-H	0.69
1HLT-L-H	0.69
1HLT-J-K	0.69
1YPM-L-H	0.69
1YPJ-L-H	0.69
1HAP-L-H	0.69
1VZQ-L-H	0.69
1VR1-L-H	0.69
1AIX-L-H	0.69
1C4Y-1-2	0.69
1UVS-L-H	0.69
1RIW-A-B	0.69
1RIW-A-C	0.69
1A3B-L-H	0.69
1AWF-L-H	0.69
1EB1-L-H	0.69
1ABJ-L-H	0.69
1NRS-L-H	0.69
1YPE-L-H	0.69
1A5G-L-H	0.69
1YPK-L-H	0.69
2ZHF-L-H	0.69
2GDE-L-H	0.69
2ZHE-L-H	0.69
2ZO3-L-H	0.69
2PKS-A-B	0.69
2PKS-A-C	0.69
2ZG0-L-H	0.69
2ZGB-L-H	0.69
2ZI2-L-H	0.69
2PW8-L-H	0.69
2ZGX-L-H	0.69
2ZFQ-L-H	0.69
2ZHW-L-H	0.69
3PO1-A-B	0.69
3PO1-A-C	0.69
3S7H-A-B	0.69
3DHK-L-H	0.69
3P17-L-H	0.69
3F68-L-H	0.69
3DUX-L-H	0.69
3U8T-L-H	0.69
3EQ0-L-H	0.69
3U8R-L-H	0.69
3DA9-A-B	0.69
4DIH-L-H	0.69
4LOY-L-H	0.69
4LXB-L-H	0.69
4BAK-A-B	0.69
4BAM-A-B	0.69
4I7Y-L-H	0.69
4BAQ-A-B	0.69
4BAO-A-B	0.69
4DII-L-H	0.69
4BAN-A-B	0.69
4UFD-L-H	0.69
4UFF-L-H	0.69
6ZUH-L-H	0.69
6CYM-B-A	0.69
6CYM-B-C	0.69
6Z8W-L-H	0.69
6ZUU-L-H	0.69
6ZUG-L-H	0.69
6ZUX-L-H	0.69
6ZUN-L-H	0.69
6ZV7-L-H	0.69
6ZV8-L-H	0.69
6ZUW-L-H	0.69
6Z8V-L-H	0.69
7ZKM-L-H	0.69
7ZKO-L-H	0.69
7MJ5-D-E	0.69
7MJ5-F-G	0.69
7MJ5-K-M	0.69
9R8Q-L-H	0.69
9C50-A-B	0.69
9C50-C-D	0.69
1OYT-I-H	1.0
2CN0-I-H	1.0
2V3H-I-H	1.0
2CF8-I-H	1.0
2CF9-I-H	1.0
2V3O-I-H	1.0
1AS4-B-A	0.2
1G1E-A-B	1.0
1S5Q-A-B	1.0
1SGI-A-B	0.44
1SGI-A-E	0.44
1WBG-A-B	0.44
2A45-A-B	0.44
2A45-D-E	0.44
4DT7-A-B	0.44
4DT7-C-D	0.44
5DO4-L-H	0.44
1SGI-D-E	0.62
1TQ0-C-D	0.62
1TWX-A-B	0.62
1NZQ-L-H	0.62
1SFQ-D-E	0.62
2CN0-L-H	0.62
2A0Q-C-D	0.62
2HNT-L-C	0.62
2HNT-L-E	0.62
2HNT-L-F	0.62
2BXU-L-H	0.62
2V3H-L-H	0.62
2JH6-C-D	0.62
2BVS-L-H	0.62
2UUK-A-B	0.62
2CF8-L-H	0.62
2FEQ-L-H	0.62
2OD3-A-B	0.62
2CF9-L-H	0.62
2BVX-L-H	0.62
2V3O-L-H	0.62
2BVR-L-H	0.62
2JH0-C-D	0.62
2BXT-L-H	0.62
2UUF-A-B	0.62
2UUJ-A-B	0.62
2JH5-C-D	0.62
3P70-G-H	0.62
3BIU-L-H	0.62
3HKJ-D-E	0.62
4LZ1-L-H	0.62
4E06-L-H	0.62
4BOH-B-A	0.62
4AX9-L-H	0.62
4UEH-L-H	0.62
6CYM-D-C	0.62
1I1F-C-A	1.0
1I1F-F-D	1.0
1K4U-P-S	0.83
1BMB-I-A	1.0
1I7W-B-A	-1
1THR-I-H	0.99
1MT1-A-B	0.61
1MT1-A-D	0.61
1MT1-A-F	0.61
1MT1-A-J	0.61
1N13-A-B	0.61
1N13-A-D	0.61
1N13-A-F	0.61
1N13-A-J	0.61
2QQC-A-B	0.61
2QQC-A-D	0.61
2QQC-A-F	0.61
2QQC-A-J	0.61
1MT1-C-B	0.27
1MT1-C-D	0.27
1MT1-C-F	0.27
1N13-C-B	0.27
1N13-C-D	0.27
1N13-C-F	0.27
1MT1-E-B	0.07
1MT1-E-D	0.07
1MT1-E-F	0.07
1N13-E-B	0.07
1N13-E-D	0.07
1N13-E-F	0.07
2QQC-E-B	0.07
2QQC-E-D	0.07
2QQC-E-F	0.07
1MT1-G-B	0.13
1MT1-G-H	0.13
1MT1-G-J	0.13
1MT1-G-L	0.13
1N13-G-B	0.13
1N13-G-H	0.13
1N13-G-J	0.13
1N13-G-L	0.13
1MT1-I-H	0.07
1MT1-I-J	0.07
1MT1-I-L	0.07
1N13-I-H	0.07
1N13-I-J	0.07
1N13-I-L	0.07
1MT1-K-H	0.98
1MT1-K-J	0.98
1MT1-K-L	0.98
1U8P-C-A	1.0
1U8P-C-B	1.0
1Z71-B-A	1.0
1SL3-B-A	1.0
1NM6-B-A	1.0
1TVH-C-A	1.0
1TVH-F-D	1.0
6VM9-C-A	1.0
6VM8-C-A	1.0
1H9H-I-E	0.78
1IQ5-B-A	1.0
1X3Z-I-A	1.0
2HBQ-C-A	1.0
2HBQ-C-B	1.0
2H48-C-A	1.0
2H48-C-B	1.0
2H51-C-A	1.0
2H51-C-B	1.0
2H54-C-A	1.0
2H54-C-B	1.0
2HBR-C-A	1.0
2HBR-C-B	1.0
2H4Y-C-A	1.0
2H4Y-C-B	1.0
2HBZ-C-A	1.0
2HBZ-C-B	1.0
2HBY-C-A	1.0
2HBY-C-B	1.0
2F4O-I-A	1.0
2H4W-C-A	1.0
2H4W-C-B	1.0
3D6F-C-A	1.0
3D6F-C-B	1.0
3D6M-C-A	1.0
3D6M-C-B	1.0
3QNW-X-A	1.0
3QNW-X-B	1.0
3QNW-Y-C	1.0
3QNW-Y-D	1.0
3QNW-Z-G	1.0
3QNW-Z-H	1.0
3D6H-C-A	1.0
3D6H-C-B	1.0
5D61-L-A	1.0
5D62-L-A	1.0
5D63-L-A	1.0
7AEG-B-A	1.0
1NRO-L-H	0.49
1NRP-L-H	0.49
1NRN-L-H	0.49
1NRO-R-H	0.99
1B3G-B-A	1.0
1OGT-C-A	0.99
1OF2-C-A	0.99
5IB1-C-A	0.99
5IB4-C-A	0.99
5DEG-C-A	0.99
5IB2-C-A	0.99
5IB3-C-A	0.99
5IB5-C-A	0.99
5IB5-F-D	0.99
5DEF-C-A	0.99
1J4Q-B-A	0.97
1K3Q-B-A	0.97
1RBC-S-A	0.95
1HAJ-B-A	0.99
1HAA-B-A	0.99
1H6E-P-A	0.74
1KUK-B-A	1.0
8AQB-C-B	1.0
1Z7Z-5-1	1.0
1Z7Z-4-3	1.0
1HRI-4-1	0.71
1HRI-4-2	0.71
1HRI-4-3	0.71
1HRV-4-1	0.71
1HRV-4-2	0.71
1HRV-4-3	0.71
1NCQ-D-A	0.71
1NCQ-D-B	0.71
1NCQ-D-C	0.71
1NA1-D-A	0.71
1NA1-D-B	0.71
1NA1-D-C	0.71
1RUH-4-1	0.71
1RUH-4-2	0.71
1RUH-4-3	0.71
1RVF-4-1	0.71
1RVF-4-2	0.71
1RVF-4-3	0.71
1RUG-4-1	0.71
1RUG-4-2	0.71
1RUG-4-3	0.71
1VRH-4-1	0.71
1VRH-4-2	0.71
1VRH-4-3	0.71
1RUD-4-1	0.71
1RUD-4-2	0.71
1RUD-4-3	0.71
1RUC-4-1	0.71
1RUC-4-2	0.71
1RUC-4-3	0.71
1RUI-4-1	0.71
1RUI-4-2	0.71
1RUI-4-3	0.71
1R08-4-1	0.71
1R08-4-2	0.71
1R08-4-3	0.71
1RUF-4-1	0.71
1RUF-4-2	0.71
1RUF-4-3	0.71
1RMU-4-1	0.71
1RMU-4-2	0.71
1RMU-4-3	0.71
1K5M-D-A	0.71
1K5M-D-B	0.71
1K5M-D-C	0.71
1RUE-4-1	0.71
1RUE-4-2	0.71
1RUE-4-3	0.71
1RUJ-4-1	0.71
1RUJ-4-2	0.71
1RUJ-4-3	0.71
1R09-4-1	0.71
1R09-4-2	0.71
1R09-4-3	0.71
2HWC-4-1	0.71
2HWC-4-2	0.71
2HWC-4-3	0.71
2RM2-4-1	0.71
2RM2-4-2	0.71
2RM2-4-3	0.71
2RR1-4-1	0.71
2RR1-4-2	0.71
2RR1-4-3	0.71
2RS3-4-1	0.71
2RS3-4-2	0.71
2RS3-4-3	0.71
2HWB-4-1	0.71
2HWB-4-2	0.71
2HWB-4-3	0.71
2R04-4-1	0.71
